sttl,sbytes,dbytes,sload,dload,label
31,568,160,162774.0469,30567.89453,0
31,520,304,1332763.875,779154.25,0
31,1684,10168,11427.04688,70169.67188,0
31,7822,14894,1378863.0,2626202.5,0
31,2646,24330,1288199.0,11858613.0,0
31,4160,2976,107723.4297,77291.5625,0
31,4862,77276,508620.3438,8084788.0,0
31,1036,2262,1119293.125,2443593.5,0
31,1684,10168,11035.19336,67763.42969,0
31,1470,1728,2088508.75,2387504.75,0
31,25160,1094788,10014.10156,436207.375,0
31,37832,3380,4151552.0,368957.2813,0
31,7818,15588,78326.79688,156219.2188,0
31,2854,31458,859242.1875,9479669.0,0
31,2934,3742,81219.42188,103654.9453,0
31,1684,10168,10130.90332,62210.48047,0
31,1580,10168,11519.39356,76350.76563,0
31,2438,20194,1743345.0,14459336.0,0
31,37188,3276,11777832.0,1031726.813,0
31,4172,114238,18787.99805,517669.5,0
31,2958,32368,175571.7813,1922441.25,0
31,1064,2260,1656342.75,3516334.25,0
31,2958,32408,862651.6875,9457307.0,0
31,4536,3080,48797.76563,33223.53516,0
31,1036,824,131781.1094,107807.7031,0
31,2854,31402,1402222.375,15442526.0,0
31,3806,51808,1112116.875,15144023.0,0
31,3614,43716,1100735.5,13321254.0,0
31,4908,2344,5604706.0,2643529.5,0
31,2990,33714,926069.4375,10441053.0,0
31,320,1950,703789.125,4499505.5,0
31,4014,57706,720811.0625,10366921.0,0
31,2958,32650,334710.1563,3696831.25,0
254,886,268,23181.58398,6507.111328,1
31,4014,61374,236428.1563,3616544.0,0
254,1316,268,18967.05469,3585.33374,1
31,8928,424,118279.375,5292.68457,0
31,1580,10168,10196.44336,67582.21875,0
31,2158,1918,271442.1563,239168.2344,0
31,4238,63618,594753.1875,8929693.0,0
31,4632,2768,148234.1094,88593.17188,0
31,1540,1644,31001.92578,33342.09766,0
31,2766,27496,942776.1875,9387318.0,0
31,424,8824,358670.6875,7820181.0,0
31,536,304,1327280.25,752785.8125,0
254,550,268,4918.466309,2225.730225,1
31,18474,1006900,3340.459717,182327.1563,0
31,4840,3080,94796.16406,60476.21484,0
31,1920,4312,718964.5,1621102.25,0
31,2854,31038,1135363.25,12347482.0,0
31,3728,5474,4321866.5,6276996.5,0
31,568,312,632634.125,347503.25,0
31,37302,3380,9351098.0,843477.4375,0
31,1364,4376,8334.060547,28003.56055,0
31,4136,2456,6264983.0,3720184.5,0
31,8928,320,290456.2188,9353.734375,0
31,3390,41228,886906.125,10791490.0,0
31,1684,10168,12329.42481,75710.86719,0
31,10686,15846,193285.9375,286605.2188,0
31,3390,40986,958411.25,11593035.0,0
31,37268,3380,11054172.0,997996.4375,0
31,5928,8010,313791.9375,423481.9375,0
31,7820,15196,1782886.0,3465547.75,0
31,2438,19242,443251.5625,3502882.25,0
31,320,1834,717983.1875,4315966.5,0
31,2854,31444,1246359.0,13744322.0,0
31,2934,3742,8061.825195,10288.77148,0
31,4550,72164,265569.0,4213040.5,0
31,3182,39694,753318.8125,9403572.0,0
31,424,8824,479328.1563,10450904.0,0
31,3728,5474,68542.47656,99549.78906,0
31,7814,14840,1860688.375,3534827.75,0
31,1064,2260,1855513.375,3939163.5,0
31,520,304,5305.291992,3101.55542,0
31,3302,37162,404928.875,4560166.5,0
31,2438,19408,1587429.0,12653293.0,0
31,3406,40446,616802.625,7317756.5,0
31,3302,35400,589755.25,6326631.0,0
31,2934,3740,27261.53125,34773.13672,0
31,2934,3740,25119.84961,32041.33594,0
31,320,1840,46044.40625,277646.0313,0
31,2854,30654,1455872.75,15651675.0,0
31,1958,2308,26409.30859,31255.96094,0
31,1036,2262,1715575.5,3745372.25,0
31,4342,66504,823885.75,12612337.0,0
29,1074,14818,19482.25586,267702.75,0
31,2934,3742,25676.3125,32768.96875,0
31,3302,37798,1238500.125,14186386.0,0
31,24036,29044,105193.6328,127120.3281,0
31,2230,12896,1338899.25,7753865.5,0
31,3720,2456,5151548.5,3401136.25,0
31,2854,29168,1019257.125,10426577.0,0
31,1684,10168,11533.10449,70820.92969,0
31,3744,2456,5749593.5,3772357.5,0
31,2974,30508,413756.375,4243098.0,0
31,37268,3276,287798.5625,25156.39063,0
31,4080,2872,129421.9922,91422.89844,0
31,2766,25742,1440309.0,13413943.0,0
31,1580,10168,11189.63184,74165.09375,0
31,2958,32408,868665.6875,9523238.0,0
31,1684,10168,9146.272461,56164.19531,0
31,1470,1728,376042.0625,429877.125,0
31,2334,16734,1210747.375,8690713.0,0
31,1958,2308,985564.5625,1166436.0,0
31,1044,824,1426175.125,1157792.0,0
62,10822,1822,105462.6563,17543.32617,1
31,2230,14740,1937793.75,12827031.0,0
31,1684,10168,7477.158203,45914.72656,0
31,7808,15182,33329.99609,64826.5,0
31,13558,548216,45186.8125,1830649.875,0
31,4014,57846,887990.75,12802335.0,0
31,37134,3380,1946656.625,176385.6875,0
31,2934,3742,27132.51367,34627.42188,0
31,4014,61374,1052526.5,16100064.0,0
31,8928,320,291555.5,9389.134766,0
31,7818,14598,51161.38281,95559.75,0
31,5088,3080,96812.9375,58754.62109,0
31,3822,55114,527335.4375,7609998.5,0
29,2600,4024,64769.72266,99190.05469,0
31,1684,10168,10218.74121,62749.86719,0
31,2854,30654,931054.625,10009504.0,0
31,7814,16912,1519570.625,3289723.25,0
31,1684,10168,10577.82324,64954.87109,0
31,37466,3172,283511.8125,23833.01563,0
31,1580,10168,10825.68262,71752.83594,0
31,2750,25314,882613.6875,8114267.0,0
31,1580,10168,9327.220703,61821.0,0
31,1580,10168,10897.52246,72228.99219,0
31,5928,8010,126476.8203,170688.4063,0
31,2438,19860,1466903.625,11965089.0,0
31,2230,12896,950082.25,5502139.0,0
254,564,354,6314.274902,3853.199219,1
31,7816,15606,35663.72266,71230.82813,0
31,2438,20718,1389726.25,11825552.0,0
31,8928,320,14775674.0,475829.8125,0
31,2766,27770,636123.0625,6391107.5,0
31,4216,2976,106908.5703,75685.14844,0
31,34501,2557,509492.2813,37497.51953,0
31,2542,23508,1548044.625,14330809.0,0
31,1580,10168,10566.31641,70033.75,0
31,2230,14740,2115032.25,14000244.0,0
0,56,92,4.48365,7.365997,0
31,13246,548216,39951.36719,1656835.25,0
31,4424,2664,208676.2344,126258.3047,0
31,568,304,785072.5,420179.6563,0
31,24536,1075746,24480.38281,1074488.75,0
31,4976,3080,95058.64844,58988.25781,0
31,8051,305058,24713.83398,939580.25,0
254,2076,856,29999.50586,11807.47754,1
31,8928,424,19996382.0,894784.4375,0
32,2506,17812,1132062.375,7999536.5,0
31,24744,1094788,19563.49023,866531.5625,0
254,556,0,247111104.0,0.0,1
31,5928,8010,64280.61719,86750.72656,0
31,2230,13586,1647014.125,10048688.0,0
31,1470,1728,514733.5313,588424.0,0
31,2766,27392,597255.5625,5918882.0,0
31,1470,1728,11188.87793,12790.7041,0
31,4550,72164,608146.75,9647763.0,0
31,23982,1053142,47443.99219,2085800.625,0
31,4752,3080,49000.1875,31839.96484,0
31,3598,45608,1270508.0,16109496.0,0
31,2766,27392,1489191.75,14758089.0,0
31,2974,33374,90647.0625,1017780.125,0
31,1684,10168,10937.14941,67161.36719,0
31,2334,16364,1875064.5,13161796.0,0
31,18890,1087890,17053.44336,983564.6875,0
31,2646,21294,845326.25,6802864.0,0
31,7816,15130,521787.4063,1010323.625,0
31,13766,548216,15889.82715,633976.125,0
31,320,1918,762312.6875,4793719.0,0
31,18630,1012052,10594.25488,576330.4375,0
31,320,1862,45989.87891,280762.1875,0
31,2558,23044,760554.8125,6848956.0,0
31,1684,10168,11154.47852,68495.91406,0
31,2974,31400,1176731.875,12430620.0,0
31,1064,2260,1169737.875,2483296.0,0
31,4908,2448,4604010.5,2274945.5,0
31,2438,20826,1213236.25,10377412.0,0
31,3926,56628,267184.875,3855145.25,0
31,2854,30384,1254831.5,13371236.0,0
31,5174,87114,165835.5156,2792596.25,0
31,1716,42598,131909.0781,3283061.5,0
31,1684,10168,12422.1875,76280.49219,0
31,37262,3380,11497425.0,1038184.813,0
31,2438,19918,1127121.625,9220653.0,0
31,2958,32650,891247.5,9843716.0,0
31,37228,3276,864668.375,75661.14844,0
31,490,1568,153797.9063,449921.5938,0
31,3702,45608,446802.0,5503526.0,0
31,3614,44406,1059432.875,13023810.0,0
31,2854,30136,637715.9375,6740100.0,0
31,2646,25418,312211.0313,3002568.25,0
31,2854,30136,799112.75,8445923.0,0
254,1104,0,368000000.0,0.0,1
31,2334,16734,1309772.875,9401515.0,0
62,1284,1642,2947.976074,3755.017578,1
31,1580,10168,11246.02734,74538.89063,0
31,568,304,39091.98438,20922.4707,0
31,3806,53914,1154388.25,16358609.0,0
31,320,1846,45867.42188,277609.5625,0
62,1028,3052,4302.156738,12773.55078,1
31,3926,57982,1110449.0,16405470.0,0
31,568,304,168721.2188,90301.5,0
31,2048,2410,2710390.0,3200552.25,0
31,4222,63010,343167.9688,5122713.0,0
31,2974,33550,334404.7813,3774423.25,0
31,2438,20576,424924.4688,3590916.0,0
31,37368,3380,9676567.0,871287.125,0
31,2230,14952,1932820.125,12978017.0,0
31,1540,1644,36797.77734,39575.44922,0
31,3390,41792,1261602.625,15560523.0,0
31,424,8824,3302.981934,72015.6875,0
31,13586,769406,45734.27344,2595218.0,0
31,1684,10168,9566.875977,58746.98047,0
31,25368,1094788,19047.11523,822861.4375,0
31,12830,548216,37994.55469,1627001.625,0
31,37508,3380,1119933.0,100464.2656,0
31,2438,19502,1148663.375,9200435.0,0
31,3702,45354,1041899.063,12755327.0,0
31,5174,90666,819982.8125,14371092.0,0
31,3680,2456,4551972.5,3038140.25,0
31,1580,10168,10511.08203,69667.65625,0
31,3598,49642,947904.125,13082095.0,0
31,4256,2456,6708385.0,3871506.0,0
31,2158,2464,102672.2578,117212.1172,0
31,2542,23122,1589866.875,14476190.0,0
31,3390,43544,296434.75,3809498.25,0
31,2334,17636,508726.25,3853769.5,0
31,3022,17186,1205227.75,6812743.0,0
32,142,0,0.0,0.0,0
31,1684,10168,11837.87988,72692.45313,0
31,37172,3380,13208822.0,1195598.0,0
31,4014,61134,296896.8438,4523717.0,0
31,1036,2262,1686265.75,3681384.5,0
31,8928,320,195934.6719,6309.800293,0
31,2766,25742,1091698.25,10167247.0,0
31,37210,3276,1398959.25,122473.6172,0
31,3390,40986,927576.5625,11220055.0,0
31,320,1866,533333.3125,3261922.5,0
31,13142,548216,204944.2656,8566858.0,0
31,13454,548216,85302.20313,3482669.25,0
31,320,1842,4579.269043,27647.12109,0
31,2854,30622,345908.4375,3714923.0,0
31,4168,2456,6539867.5,3853820.75,0
31,1050,824,1880787.875,1518546.875,0
31,24536,1094788,60137.59375,2686325.25,0
31,4014,61134,395134.5,6020531.0,0
31,37242,3380,13078865.0,1181631.0,0
31,528,304,45835.32031,26390.0332,0
60,264,0,33000000.0,0.0,0
31,2766,29010,797640.125,8379351.0,0
31,13558,548216,46747.01953,1893858.375,0
31,17954,1029643,5048.938477,289996.8125,0
31,37232,3380,283133.9375,25587.19531,0
31,2974,31504,168914.8594,1791726.75,0
31,320,1862,385420.4375,2352941.25,0
31,2934,3742,25967.31641,33140.35938,0
31,2558,23148,516964.5,4682103.0,0
31,2062,2424,98738.91406,116419.0234,0
31,4192,3080,87759.1875,64641.81641,0
31,17954,1087890,60739.75,3686364.5,0
31,568,320,14477.6084,8156.398926,0
31,3926,51770,631475.8125,8329700.0,0
254,892,268,10371.39453,2893.141113,1
254,2516,268,25379.89258,2509.976318,0
31,2934,3742,13404.0166,17106.65625,0
31,424,8824,10395.17773,226648.5,0
31,1580,10168,11155.76465,73940.625,0
31,568,320,84532.19531,47623.77344,0
31,4264,3080,80514.76563,58310.55078,0
254,932,268,8197.712891,2188.662354,1
31,424,8824,30883.20898,673353.8125,0
31,1580,10168,11485.26758,76124.57813,0
29,41234,1924,2573610.75,120276.5938,0
32,2714,18854,673291.25,4655640.0,0
31,2934,3742,24767.58789,31609.22461,0
31,2542,23154,718785.125,6553731.5,0
31,1064,2260,1875570.625,3981744.0,0
31,7816,15118,57540.55078,111332.6484,0
254,682,268,13288.24512,4847.829102,0
31,3598,49642,487910.8125,6733693.0,0
31,2934,3740,998438.875,1273547.25,0
31,37316,3380,5071484.5,457277.4688,0
31,2934,3742,64560.81641,82394.67188,0
31,4256,2872,126277.4922,85505.86719,0
31,1958,2308,2498663.25,2957219.25,0
31,2750,27294,1105661.0,10982982.0,0
31,528,304,1802047.75,1037542.688,0
31,3872,2456,6144927.5,3898340.5,0
31,19722,1087890,116745.3906,6448519.5,0
31,1684,10168,7839.313965,48138.60156,0
31,2230,13586,1457789.75,8894201.0,0
31,424,8824,37161.78125,810247.0625,0
31,568,312,760884.125,417950.4375,0
31,424,8824,587141.4375,12801582.0,0
31,424,8824,9204.099609,200679.1406,0
31,19202,1087900,10521.3418,596941.1875,0
31,2008,26455,800000.0,10487250.0,0
31,18994,1081890,132228.3438,7542566.0,0
31,2934,3742,21984.67578,28057.58008,0
31,3182,37196,55591.42969,650282.5625,0
31,36346,1641360,30073.60156,1359097.0,0
31,2934,3742,11161.89648,14245.18555,0
31,37232,3380,2105154.0,190245.5938,0
31,2438,20194,503766.5625,4178249.25,0
31,1920,4312,969777.125,2186628.0,0
31,512,304,100992.8359,59964.49609,0
31,2542,21294,1329044.375,11144351.0,0
31,2854,30622,438012.3125,4704082.5,0
31,568,312,8826.020508,4848.095703,0
31,3614,50036,769118.375,10653609.0,0
31,2934,3742,5896.515137,7525.330566,0
31,1684,10168,11825.01367,72613.44531,0
31,2542,19918,1247060.375,9769729.0,0
31,4550,68342,513929.4375,7721297.5,0
31,320,5768,9424.970703,181015.9219,0
31,2766,26160,699385.75,6619334.0,0
31,2750,27344,1404939.25,13981445.0,0
31,3390,41228,1110000.0,13506000.0,0
31,4976,3080,47723.75781,29614.78516,0
31,512,304,1704772.5,1012208.688,0
31,12934,548216,38210.59766,1623037.875,0
31,3806,54798,468323.7813,6745262.5,0
31,37896,3380,10963891.0,972733.9375,0
31,320,1906,5657.708496,35344.78516,0
31,320,1948,10706.23047,68367.5,0
31,320,1890,3902.524414,24175.18945,0
31,2438,19918,1125785.5,9209722.0,0
31,1540,1644,593140.25,637913.3125,0
31,17226,1087900,9478.066406,599625.5625,0
31,2438,19502,1750898.75,14024154.0,0
31,1540,1644,36752.46875,39526.72266,0
31,1580,10168,9498.642578,62957.18359,0
31,38148,3380,3594316.75,316789.8438,0
31,1958,2308,24508.2207,29005.98438,0
31,37242,3380,642903.5,58084.14453,0
31,7810,14908,78333.41406,149567.6875,0
31,10060,408250,46927.92188,1909612.625,0
31,3702,47288,243591.3438,3110988.5,0
31,2542,21874,389488.9688,3355041.25,0
31,4528,2456,6543507.5,3549435.75,0
31,320,1912,45988.89063,288162.5938,0
31,10476,408250,21225.05469,829211.4375,0
31,3806,55844,260622.3438,3825382.5,0
31,17018,1087890,64182.32422,4110211.0,0
31,1540,1644,620741.5,667598.0625,0
31,1580,10168,11118.92285,73696.4375,0
31,3806,55844,333148.0938,4889906.5,0
31,2198,34406,2889.229492,45773.84375,0
31,568,312,711036.9375,390569.5938,0
31,12242,500388,39082.0,1600928.25,0
31,2974,31816,1016709.563,10873522.0,0
31,320,1850,610285.6875,3700571.25,0
31,1684,10168,11491.45508,70565.17969,0
31,4014,57836,319247.6875,4601848.5,0
31,1580,10168,9423.930664,62461.99609,0
31,1684,10168,12340.50488,75778.90625,0
31,1540,1644,34446.76953,37046.97656,0
31,4030,56628,276380.4688,3883385.75,0
31,3390,44988,701735.9375,9317072.0,0
31,2766,28892,902649.75,9435093.0,0
31,7820,15196,79171.13281,153891.6875,0
31,2974,30814,411767.8125,4268645.5,0
254,3788,268,50575.67969,3262.007324,1
31,3062,32368,400373.5625,4232006.0,0
31,2974,33882,1018932.25,11614708.0,0
31,4608,3080,73382.21875,49174.67578,0
254,828,354,4853.563477,2016.896362,1
31,1540,1644,28948.31836,31133.47656,0
31,4014,57836,410035.75,5910528.0,0
31,7822,16102,72546.96094,149386.1563,0
31,13038,548216,75064.57031,3162906.75,0
31,2230,14740,525517.3125,3478609.0,0
31,2958,32642,1156660.25,12772372.0,0
31,4272,3080,88731.42969,64136.45703,0
31,3806,54798,1033548.25,14886184.0,0
62,1558,132566,7538.995117,654955.8125,1
31,2662,22898,1330177.25,11426525.0,0
31,37302,3172,541829.4375,45748.55859,0
31,2438,20718,1500988.0,12772307.0,0
31,2438,20576,654964.3125,5534917.5,0
31,8928,320,960148.1875,30920.22461,0
31,12693,486799,14500.48145,557188.6875,0
31,10544,447154,305726.5313,13000871.0,0
31,4288,3080,72025.9375,51872.60938,0
31,12726,548216,275005.7813,11872960.0,0
31,4536,2456,7119236.0,3855421.75,0
31,424,8824,13269.37109,289315.2188,0
31,4238,63618,298243.9063,4477868.0,0
31,2854,31360,817180.6875,8987524.0,0
31,1470,1728,1530662.25,1749795.625,0
31,7812,15048,80409.21094,154934.0625,0
31,4862,82278,272835.0313,4617584.0,0
31,3806,54798,440914.3125,6350484.0,0
31,424,8824,8634.709961,188264.5938,0
31,2934,3742,50777.63281,64804.11328,0
31,19030,810670,12478.15918,532298.0,0
31,7820,15676,1928813.5,3867574.5,0
31,3598,45608,1242735.5,15757352.0,0
31,4560,3080,91782.50781,62148.32031,0
31,2934,3740,47125.57422,60110.48828,0
31,2646,24316,1407917.125,12953056.0,0
31,2974,31400,358286.0313,3784819.25,0
31,2854,30622,488667.1875,5248096.5,0
31,37896,3276,13530990.0,1162293.75,0
31,2334,16734,1760031.0,12633456.0,0
31,512,304,1705719.125,1012770.688,0
31,320,1918,5846.720703,36766.45703,0
254,130,0,52000000.0,0.0,1
31,2438,20826,1132026.0,9682780.0,0
31,12934,548216,19251.25781,817718.75,0
31,3926,57982,177910.6875,2628403.75,0
31,7812,14706,78675.07813,148150.4063,0
31,320,1934,725297.125,4598981.0,0
31,424,8824,2331.048096,50824.38672,0
31,5174,87114,298369.5313,5024410.0,0
31,2158,1918,3146170.0,2772096.75,0
31,2974,30506,1396118.0,14328301.0,0
31,2958,32330,1079107.875,11802020.0,0
31,1920,4312,2233663.5,5036405.0,0
31,2934,3740,27483.04102,35055.67969,0
31,146,178,239934.2813,292522.5938,0
31,3302,35400,346048.125,3712249.5,0
31,512,304,20604.03711,12233.64648,0
31,2958,31788,322197.6875,3464765.0,0
31,3182,39582,832460.9375,10362151.0,0
31,2438,19266,1625331.625,12860933.0,0
31,3728,5474,3058748.75,4442468.5,0
31,3744,19084,252518.4688,1289249.375,0
31,12368,12924,4807495.0,5018935.0,0
31,37200,3380,13491726.0,1220301.375,0
31,1920,4312,2520453.75,5683052.5,0
31,568,304,8868.417969,4746.477051,0
31,1580,10168,10344.47754,68563.39844,0
31,544,304,90428.03125,50533.3125,0
31,8928,320,293504.9063,9451.913086,0
31,7810,15844,72851.76563,147838.4844,0
31,8928,320,16774912.0,540212.4375,0
31,37228,3380,12013820.0,1085794.25,0
31,4920,3080,94825.5625,59513.28125,0
31,1684,10168,12395.99805,76119.67188,0
31,2974,33842,520829.625,5929912.5,0
31,8928,424,16165733.0,723373.1875,0
31,2766,27384,1461029.375,14474673.0,0
31,1684,10168,10640.61426,65340.44531,0
31,1580,10168,11468.7002,76014.76563,0
31,2126,12618,565623.25,3362712.75,0
31,4256,2456,6196532.0,3576108.0,0
31,320,1912,18209.71875,114100.6016,0
31,4908,2344,5874229.5,2770653.5,0
31,3718,46828,926036.0625,11654033.0,0
31,37172,3276,1430524.875,125364.1719,0
31,2646,23154,666129.375,5829083.5,0
31,23826,1034218,50979.80078,2215347.75,0
31,568,304,630877.4375,337652.7188,0
31,2542,21874,656710.5,5656876.0,0
31,3614,43086,1026203.75,12240526.0,0
31,8928,320,77457.11719,2494.397461,0
31,3182,39694,1189802.25,14852133.0,0
31,2646,24004,1618674.625,14700924.0,0
31,13558,548216,216037.6094,8752315.0,0
31,1684,10168,10000.75098,61411.26172,0
31,7806,15160,165689.0313,321834.2813,0
31,1580,10168,11264.71484,74662.74219,0
31,4118,61134,303270.8125,4501330.5,0
31,1580,10168,11298.10254,74884.03906,0
31,1684,10168,11934.41113,73285.21875,0
31,1684,10168,10004.10938,61431.88281,0
31,536,304,1885111.375,1069167.625,0
31,1684,10168,11816.48242,72561.0625,0
31,2438,19266,452848.1563,3583299.5,0
31,2934,3742,7286.235352,9298.9375,0
31,3302,36154,1184900.875,12981995.0,0
31,1920,4312,103065.1016,232388.4844,0
31,2934,3742,57902.49219,73897.10156,0
31,2990,33818,939402.4375,10633086.0,0
31,1684,10168,10504.91113,64507.14063,0
31,2438,19266,444236.5,3515157.0,0
31,3494,44030,422360.25,5318738.0,0
31,4408,2872,127563.5313,83391.82813,0
31,2230,14740,1025155.375,6785913.0,0
254,1020,268,22836.24609,5572.243164,1
31,7814,16086,1070368.125,2204129.5,0
31,1580,10168,10607.5752,70307.21094,0
31,2750,27620,1243077.625,12495520.0,0
31,2646,24330,1595059.875,14683443.0,0
31,5928,8010,1619153.375,2185149.25,0
31,1124,2400,12602.62207,27209.66016,0
31,320,1862,46053.33984,281149.5938,0
31,7814,14908,80741.57031,154086.1719,0
31,3910,52274,399657.5313,5340321.0,0
31,2974,33374,430710.0938,4835988.5,0
31,4118,57732,332425.8438,4657483.0,0
254,814,268,36745.07813,11229.05566,1
31,2766,26586,338587.25,3256773.75,0
31,1580,10168,10547.5791,69909.55469,0
31,2934,3742,32907.36328,41997.48047,0
31,37258,3380,11947687.0,1078960.375,0
31,2750,27602,1203829.125,12092930.0,0
254,1609,2340,7324.88916,10612.06445,1
31,1042,824,1829029.875,1488092.25,0
31,2438,19502,1164867.625,9330226.0,0
31,4560,3080,103181.6094,69866.94531,0
31,4840,2744,93191.35938,52983.3125,0
31,1580,10168,10707.12988,70967.07031,0
31,8120,324476,105833.4063,4244063.0,0
31,37808,3380,2436546.75,216681.1563,0
31,37258,3380,524890.1875,47401.28125,0
31,320,1918,45381.15234,285374.3438,0
31,13142,548216,214837.5,8980404.0,0
31,2126,12618,1502005.125,8929639.0,0
31,1580,10168,9857.016602,65332.5,0
31,3302,37226,334132.3438,3769375.5,0
31,2934,3742,26141.62305,33362.81641,0
31,320,1924,25029.58789,157864.5156,0
31,320,1858,732761.5625,4462435.5,0
31,3728,5474,80513.57813,116936.3906,0
62,1030,20666,3364.654541,68459.09375,1
31,8928,424,1373563.25,61463.27344,0
31,284,312,3832.891113,6316.172852,0
31,19618,1087890,124659.6172,6922269.5,0
31,2230,14994,828153.4375,5576360.5,0
31,2934,3742,26820.77539,34229.57031,0
31,1684,10168,11146.23047,68445.26563,0
31,2934,3742,43962.67578,56106.64063,0
31,37316,3380,13508281.0,1217993.125,0
31,5174,83812,977319.375,15833643.0,0
31,3928,2664,217308.3906,148074.8281,0
31,6562,239062,49486.82813,1810318.25,0
31,3926,58386,644782.0625,9592196.0,0
31,2646,24316,187772.6094,1727537.0,0
31,37500,3276,11920431.0,1035530.5,0
31,2958,32408,602819.5,6608749.5,0
31,5486,95318,617826.9375,10736692.0,0
31,3302,37226,1179295.875,13303739.0,0
254,502,354,6939.229004,4889.001953,0
31,1540,1644,40071.73828,43096.54297,0
31,3806,52106,515432.3438,7059098.5,0
31,320,1882,4816.962402,29713.62109,0
31,3728,5474,189116.1406,274668.6563,0
31,1684,10168,10765.99219,66110.35156,0
31,320,1882,710342.5,4381775.5,0
31,3992,2456,5992848.5,3686928.75,0
31,6562,239062,241395.9531,8830704.0,0
31,568,304,719290.8125,384972.5313,0
31,568,312,276331.7813,151787.8906,0
31,8928,424,16602754.0,742928.6875,0
31,1684,10168,12441.33398,76398.0625,0
31,4908,2448,5229418.0,2583973.75,0
31,1684,10168,10694.30078,65670.11719,0
31,1540,1644,609443.4375,655447.125,0
254,534,354,4875.706055,3142.346924,1
31,2438,20718,703329.25,5984816.5,0
31,7816,15606,1874161.375,3743245.75,0
254,1152,268,14804.42481,3197.869873,1
31,4238,61854,283368.2188,4136565.75,0
31,7816,15296,38166.62891,74713.44531,0
31,7810,15406,77480.53125,152880.5156,0
31,37284,3276,597223.0625,52181.6875,0
31,37834,3276,13444605.0,1156770.375,0
31,2646,26060,269923.5938,2661406.75,0
31,2542,24330,1264957.25,12133180.0,0
31,2230,13288,2198248.5,13117400.0,0
31,1920,4312,2507524.0,5653899.0,0
31,3390,41676,310663.3125,3821065.25,0
31,320,1842,46092.09766,278278.875,0
31,3390,42510,375380.4375,4709502.5,0
31,25576,1094788,28303.05664,1212764.875,0
254,484,268,19374.54883,9953.896484,1
31,320,1902,2342.125732,14605.39063,0
31,2542,22592,733323.5,6524183.0,0
31,1540,1644,540570.9375,581375.75,0
31,8928,320,509310.4063,16401.625,0
31,37318,3380,358910.75,32359.92188,0
31,2542,23122,1419511.875,12925059.0,0
31,2750,27620,1436185.125,14436653.0,0
31,2256,2410,2726817.0,2904761.75,0
62,1630,134816,11853.18555,1002674.438,1
31,2230,14740,481525.75,3187411.25,0
31,2646,24316,1217247.875,11198869.0,0
31,2766,26586,1274194.625,12256112.0,0
31,24952,1094788,18304.77344,804005.0,0
31,528,8824,79239.23438,1346567.625,0
31,7810,14884,35952.82422,68535.9375,0
31,2542,21294,1661249.75,13929971.0,0
31,2230,14740,496474.25,3286361.5,0
31,7818,15172,78727.00781,152824.2031,0
31,3182,38534,900364.25,10910822.0,0
31,7808,15190,1438502.75,2799359.0,0
31,10752,447154,352897.9688,14714928.0,0
31,568,320,601058.1875,338624.3438,0
31,2750,27344,1195330.75,11895497.0,0
31,512,304,30082.8457,17861.68945,0
31,13454,548216,48571.02344,1983029.875,0
31,4238,62112,203172.75,2978230.5,0
31,7814,14804,1912340.75,3624070.75,0
31,24552,29348,171280.6563,204733.9063,0
31,12830,548216,33917.81641,1452427.625,0
32,2574,22662,587873.625,5171648.5,0
31,3728,5578,2757252.0,4094656.5,0
31,1540,1644,14251.01367,15326.74805,0
31,37424,3276,13747834.0,1196685.25,0
31,7814,15098,1796841.125,3472888.25,0
31,1684,10168,12376.41699,75999.42969,0
31,2558,23252,583950.1875,5318510.5,0
254,916,354,9473.556641,3559.760742,1
31,3728,5474,3291866.0,4781043.5,0
31,37242,3276,639667.9375,55952.99609,0
31,3806,51422,298043.2813,4028237.5,0
254,1706,114956,9587.759766,669401.0625,1
31,2750,26742,1535122.875,14940606.0,0
31,3806,53914,370069.5,5244182.5,0
31,2158,2464,2374749.0,2711047.25,0
31,320,1910,725050.875,4540393.5,0
31,2062,2424,2739175.5,3229650.0,0
31,1580,10168,10636.6582,70499.97656,0
31,4192,2976,105430.2578,74841.66406,0
31,4014,57940,421164.7188,6084366.0,0
31,3806,54798,422001.0313,6078076.5,0
31,1684,10168,12310.22266,75592.95313,0
254,16288,268,363222.4063,5257.969238,1
31,4238,61348,818204.0625,11846146.0,0
31,3926,54286,369853.1875,5115776.0,0
31,2438,20718,1493434.0,12708028.0,0
31,1684,10168,12417.37988,76250.96875,0
31,2870,27392,942044.75,8990019.0,0
31,4376,2456,5826255.5,3270484.5,0
31,2974,33882,447396.7188,5099831.0,0
31,320,1950,45997.80469,294075.8438,0
31,2934,3742,27291.25977,34830.01953,0
31,5174,91160,245105.2031,4319159.0,0
31,4136,2872,119883.5,83258.28906,0
31,1580,10168,11135.79981,73808.29688,0
31,2990,33818,600800.25,6800451.0,0
31,3598,48710,809261.125,10958983.0,0
31,1036,2262,1581685.75,3453069.75,0
31,37284,3380,13552117.0,1223014.875,0
31,1684,10168,8522.27832,52332.45313,0
31,568,312,559146.8125,307137.0,0
31,7810,15406,288437.9063,569130.5,0
31,4550,68342,897412.875,13482769.0,0
31,5486,95318,645387.5625,11215645.0,0
31,37184,3380,620532.4375,56150.62109,0
31,37996,3172,783342.9375,64884.73438,0
31,2126,12618,1177058.75,6997786.0,0
