sttl,dttl,sbytes,dbytes,Sload,Dload,sloss,dloss,Spkts,Dpkts,tcprtt,Sjit,Label
31,29,794,1272,4982.083984,8376.222656,0,1,6,8,0.0,416.103969,0
31,29,1470,1728,165203.2031,188854.0781,5,4,22,14,0.000725,371.440209,0
31,29,2934,3740,13450.29492,17156.37109,11,15,52,54,0.000617,2254.001226,0
31,29,25368,1094788,23902.48047,1032619.813,38,390,452,858,0.000623,8782.271235,0
31,29,4862,82930,330530.1875,5638343.0,7,36,84,86,0.001186,0.0,0
31,29,568,304,741675.75,396953.2188,0,0,4,4,0.0,1.700122,0
31,29,320,1862,1618.961914,9883.550781,1,2,6,8,0.000681,18641.91101,0
31,29,3302,40832,1256019.0,15541540.0,7,21,54,56,0.000747,0.0,0
31,29,5928,8010,1733496.75,2339462.75,14,17,62,58,0.000706,65.715165,0
31,29,2870,27852,777812.375,7547384.0,7,16,46,46,0.00069,49.843022,0
31,29,3806,53008,1148373.75,15999694.0,7,26,64,66,0.00066,0.0,0
31,29,3160,1440,38412.83984,83000.1875,3,3,13,16,0.0,1599.649997,0
254,60,172,86,1779.460693,593.153564,1,1,4,2,0.579928,10586.38764,0
31,29,3390,41676,1279108.875,15732655.0,7,22,56,58,0.000714,0.0,0
31,29,1958,2308,2094117.625,2478431.5,6,6,22,24,0.000802,21.537746,0
31,29,3806,55844,1111374.75,16312621.0,7,26,64,66,0.000801,22.233235,0
31,29,568,160,7601.695801,1427.548462,0,0,4,2,0.0,204.126406,0
31,29,3614,49036,696384.8125,9453512.0,7,24,60,62,0.000665,43.720497,0
31,29,1580,10168,11534.65039,76451.88281,3,5,12,18,0.000762,9529.044122,0
31,29,2958,30136,772044.375,7864086.0,7,17,48,48,0.000693,44.627908,0
31,29,1580,10168,11250.58887,74569.125,3,5,12,18,0.000662,9533.343182,0
31,29,1036,824,1792490.125,1466403.125,2,2,8,10,0.000625,34.129696,0
31,29,2230,14952,1727164.0,11597128.0,7,11,34,36,0.000749,18.053291,0
31,29,568,304,736387.25,394122.75,0,0,4,4,0.0,1.66571,0
31,29,4840,3080,63995.60938,40826.67578,7,7,28,30,0.000757,1288.39016,0
31,29,2934,3742,5839.655762,7452.764648,11,15,52,54,0.001175,5250.672228,0
31,29,37242,3380,2047364.0,184972.3906,18,8,52,42,0.000653,329.562038,0
31,29,520,304,1858249.0,1086361.0,0,0,4,4,0.0,0.622962,0
31,29,2974,30814,966089.0625,10015090.0,7,18,48,50,0.000668,33.396177,0
31,29,2854,26302,1125012.625,10357611.0,7,16,46,44,0.00067,28.87501,0
31,29,26040,49578,32641.33008,62157.07813,78,103,330,354,0.000791,1312.726823,0
31,29,320,1924,11836.68066,74655.32031,1,2,6,8,0.000677,2537.328388,0
31,29,8928,320,271323.4375,8737.589844,4,1,14,6,0.000718,1627.825111,0
31,29,5928,8010,77537.22656,104641.3594,14,17,62,58,0.000631,629.382895,0
31,29,6216,216,925491.875,27565.66992,3,1,8,4,0.000598,537.230629,0
31,29,37196,3276,633314.9375,55465.62109,18,8,52,40,0.000694,888.876947,0
31,29,1580,10168,11511.80859,76300.49219,3,5,12,18,0.000727,9539.142191,0
31,29,3614,49590,449255.0,6167586.0,7,24,60,62,0.000627,0.0,0
31,29,4550,67500,423434.0313,6281284.0,7,33,78,78,0.000793,82.8628,0
31,29,4238,61348,990756.0625,14344394.0,7,30,72,74,0.000702,31.106734,0
31,29,1032,822,384091.875,314759.6875,2,2,8,10,0.000608,151.288735,0
31,29,3926,58386,158228.2656,2353906.25,7,27,66,68,0.000734,0.0,0
31,29,5174,89926,203593.8281,3539079.0,7,39,90,92,0.000699,125.283622,0
31,29,2750,26584,1446522.25,13995426.0,7,16,44,46,0.000798,19.386047,0
31,29,1684,10168,12255.14453,75254.73438,3,5,14,18,0.000654,8765.994676,0
254,0,2960,0,910769216.0,0.0,0,0,2,0,0.0,0.0,1
31,29,1540,1644,603048.6875,648569.625,4,4,16,18,0.000581,76.9995,0
31,29,1028,822,135713.3438,111586.5313,2,2,8,10,0.000717,564.747632,0
31,29,520,304,1927115.5,1126621.375,0,0,4,4,0.0,0.585249,0
31,29,2438,19420,1721381.25,13729719.0,7,13,38,40,0.000601,17.753852,0
31,29,1684,10168,11457.22461,70354.97656,3,5,14,18,0.000677,8797.686835,0
31,29,8928,320,253714.2188,8170.509766,4,1,14,6,0.00062,1701.817017,0
31,29,3614,45854,922847.1875,11714759.0,7,24,60,62,0.000638,0.0,0
31,29,1040,824,1798418.875,1466403.125,2,2,8,10,0.000574,32.581642,0
31,29,3296,113018,18286.64258,631233.4375,5,41,58,96,0.001882,0.0,0
31,29,1044,824,1618415.25,1313855.75,2,2,8,10,0.000699,35.137391,0
31,29,3806,51422,716666.25,9686183.0,7,26,64,66,0.000747,43.360781,0
31,29,24640,1094788,20490.22266,911419.0,38,390,438,858,0.000583,9122.117496,0
31,29,1036,2262,1764159.625,3851439.0,4,4,12,12,0.000795,18.039191,0
31,29,8928,320,296005.375,9532.4375,4,1,14,6,0.001447,1578.88392,0
31,29,1684,10168,8450.216797,51889.95313,3,5,14,18,0.000705,9287.399701,0
31,29,568,304,766876.6875,410441.0625,0,0,4,4,0.0,1.64921,0
31,29,568,312,7882.685059,4329.925781,0,0,4,4,0.0,87.667805,0
31,29,1036,2262,1239399.875,2705805.5,4,4,12,12,0.00075,24.662165,0
31,29,3286,39076,452224.5,5376369.0,7,20,54,54,0.000634,0.0,0
31,29,1580,10168,10529.38477,69788.96875,3,5,12,18,0.000711,9584.180214,0
31,29,7300,13684,198345.75,371939.4063,27,30,114,118,0.000596,298.094345,0
31,29,6666,239062,58611.17969,2110348.5,11,87,110,198,0.000661,595.373695,0
31,29,37462,3380,283435.8438,25456.92383,18,8,52,42,0.00065,2196.289479,0
254,252,1066,690,11605.27832,7167.268066,3,2,12,8,0.156386,3258.54874,1
31,29,1684,10168,12317.23926,75636.03906,3,5,14,18,0.000693,8770.446047,0
31,29,528,304,1805128.25,1039316.25,0,0,4,4,0.0,0.618954,0
31,29,1366,1604,5999.177246,6798.759766,5,3,20,12,0.000928,7852.661197,0
31,29,2048,2410,25119.9707,29662.80664,6,7,24,26,0.000719,2453.552532,0
31,29,3926,54818,181215.3594,2531110.5,7,27,66,68,0.00069,166.314318,0
31,29,7810,16000,53524.04688,109687.6719,30,32,122,126,0.000686,606.938234,0
31,29,3078,30014,422704.4375,4121123.0,7,18,50,50,0.000626,90.876468,0
31,29,37268,3380,881474.6875,79581.59375,18,8,52,42,0.000725,641.289265,0
31,29,1684,10168,12138.76856,74540.10938,3,5,14,18,0.000786,8785.214498,0
31,29,1920,4312,2351507.5,5302117.0,6,6,22,24,0.000684,17.987048,0
31,29,2854,29168,587511.1875,6009995.5,7,17,46,48,0.000751,59.724523,0
31,29,37996,3276,613976.375,52601.14453,19,8,54,40,0.000655,987.114589,0
31,29,536,304,1990099.0,1128712.875,0,0,4,4,0.0,0.583128,0
31,29,2934,3742,8434.40332,10764.26856,11,15,52,54,0.000605,3985.12771,0
31,29,4862,80646,156208.0938,2591299.0,7,36,84,86,0.000707,0.0,0
31,29,2854,30654,1116967.5,12008201.0,7,17,46,48,0.00084,26.489479,0
31,29,8928,424,16397528.0,733745.375,4,1,14,8,0.000617,18.824149,0
31,29,568,312,7452.812988,4093.798828,0,0,4,4,0.0,196.06775,0
31,29,4272,3080,100546.9688,72676.90625,7,7,28,30,0.000732,678.926205,0
31,29,2974,33374,336291.625,3775863.25,7,18,48,50,0.000749,83.26956,0
31,29,2750,27730,935933.125,9445683.0,7,16,44,46,0.000699,30.671205,0
31,29,536,304,1892878.125,1073572.625,0,0,4,4,0.0,0.623197,0
31,29,3390,42312,310960.6563,3883086.25,7,22,56,58,0.000656,168.10137,0
31,29,1580,10168,11165.02734,74002.01563,3,5,12,18,0.000896,9536.014782,0
31,29,3728,5474,3497034.75,5079027.0,7,7,32,24,0.000716,0.0,0
31,29,528,304,440734.5625,253756.2656,0,0,4,4,0.0,2.608046,0
31,29,2934,3740,12569.16113,16032.44922,11,15,52,54,0.000619,2716.494004,0
31,29,4944,3080,92730.84375,57917.88281,7,7,28,30,0.000641,892.325933,0
31,29,1580,10168,10618.31152,70378.375,3,5,12,18,0.000726,9557.267967,0
31,29,1036,824,1769756.125,1447804.875,2,2,8,10,0.000706,33.516209,0
31,29,7822,15736,206257.7969,415067.9063,30,32,122,126,0.000629,222.740745,0
31,29,568,304,719139.0625,384891.3125,0,0,4,4,0.0,1.742312,0
31,29,2438,19860,1190497.0,9710524.0,7,13,38,40,0.00077,27.539052,0
31,29,528,304,1913043.375,1101449.25,0,0,4,4,0.0,0.596091,0
31,29,7710,15500,54117.22656,108793.6016,30,31,120,120,0.000597,570.132922,0
31,29,2438,20718,1588491.125,13516896.0,7,13,38,40,0.00092,18.154689,0
31,29,2934,3742,27586.9668,35207.41016,11,15,52,54,0.000623,1411.762149,0
31,29,4862,76262,1068609.0,16763261.0,7,36,84,86,0.000655,22.001654,0
31,29,568,320,693528.6875,390720.375,0,0,4,4,0.0,1.740192,0
31,29,3806,52014,432379.4063,5911147.0,7,26,64,66,0.00072,76.651555,0
31,29,3302,40478,747398.5,9168027.0,7,21,54,56,0.000754,41.873511,0
31,29,3302,40832,1130006.5,13982306.0,7,21,54,56,0.001195,0.0,0
31,29,5928,8010,1674705.75,2260120.5,14,17,62,58,0.000807,69.622997,0
31,29,37232,3380,13491341.0,1219230.625,18,8,52,42,0.000579,22.639167,0
31,29,4304,2456,3859482.5,2202705.75,7,7,18,18,0.000601,28.079821,0
31,29,528,304,1714285.75,987013.0,0,0,4,4,0.0,0.660909,0
31,29,1684,10168,11535.60254,70836.27344,3,5,14,18,0.000662,8790.059437,0
31,29,2958,32642,364116.2813,4020738.5,7,18,48,50,0.000614,0.0,0
31,29,2750,27294,333996.0313,3317718.75,7,16,44,46,0.000585,95.916639,0
31,29,568,312,731487.4375,401802.9688,0,0,4,4,0.0,1.693052,0
31,29,568,312,737183.625,404931.8438,0,0,4,4,0.0,1.663351,0
31,29,1684,10168,10258.15918,62991.91797,3,5,14,18,0.000628,8859.329274,0
31,29,2934,3740,26910.58789,34325.49219,11,15,52,54,0.000701,1591.749052,0
31,29,2230,14740,1602516.625,10607698.0,7,11,34,36,0.000646,0.0,0
31,29,37178,3380,593989.875,53756.21484,18,8,52,42,0.000559,776.709762,0
31,29,10790,16158,99662.00781,149292.5625,30,32,106,110,0.000694,608.460223,0
31,29,1684,10168,11619.60352,71352.09375,3,4,14,18,0.000704,8787.525343,0
31,29,4360,2456,6757743.5,3807179.5,7,7,18,18,0.000643,13.239145,0
31,29,690,1272,1756676.5,3774480.75,0,1,4,8,0.0,0.922305,0
31,29,3302,37226,312815.1875,3528895.0,7,21,54,56,0.000668,89.52843,0
31,29,568,304,736705.625,394293.125,0,0,4,4,0.0,1.735241,0
31,29,424,8824,12141.29395,264719.4688,1,4,8,12,0.00067,2389.891102,0
31,29,568,304,757333.375,405333.3438,0,0,4,4,0.0,1.692344,0
31,29,3390,41676,484663.25,5961212.5,7,22,56,58,0.000706,0.0,0
31,29,2230,14816,1579427.25,10508845.0,7,11,34,36,0.000705,19.408448,0
31,29,3856,2456,5893204.0,3754045.25,7,7,18,18,0.000648,13.418741,0
31,29,320,1934,311461.0625,1974919.75,1,2,6,8,0.000834,81.25236,0
31,29,1580,10168,11414.66211,75656.60156,3,5,12,18,0.000718,9525.568514,0
31,29,2158,2464,113297.6953,129342.2734,6,6,24,24,0.000731,436.654323,0
31,29,2934,3742,1016601.938,1297421.5,11,15,52,54,0.000698,30.257197,0
31,29,424,8824,13244.97363,288783.2813,1,4,8,12,0.000649,2176.953715,0
31,29,2646,24330,1500435.75,13812373.0,7,15,42,44,0.000759,18.213074,0
31,30,10804,453122,297433.1563,12507112.0,18,157,185,362,0.000648,109.061842,0
31,29,320,1952,704717.9375,4508083.0,1,2,6,8,0.000672,30.124082,0
31,29,1064,2364,310494.2813,698612.125,4,4,12,14,0.000654,204.101166,0
31,29,528,304,90171.63281,51917.0,0,0,4,4,0.0,9.446947,0
31,29,528,304,87441.34375,50345.01563,0,0,4,4,0.0,9.428091,0
31,29,520,304,1112299.5,650267.375,0,0,4,4,0.0,1.136321,0
31,29,2750,27344,905736.6875,9013563.0,7,16,44,46,0.0008,34.259271,0
31,29,2230,13288,576449.4375,3439792.5,7,11,34,36,0.001315,85.44757,0
31,29,1580,10168,11537.31348,76469.53125,3,5,12,18,0.000666,9528.527965,0
31,29,568,312,742969.3125,408109.9063,0,0,4,4,0.0,1.723219,0
31,29,1540,1644,620374.875,667203.6875,4,4,16,18,0.000626,73.571982,0
31,29,568,304,752650.1875,402826.8438,0,0,4,4,0.0,1.627288,0
31,29,1580,10168,11524.38672,76383.85938,3,5,12,18,0.000658,9529.993516,0
31,29,512,304,87143.99219,51741.74219,0,0,4,4,0.0,9.441997,0
31,29,1540,1644,37147.80078,39951.89453,4,4,16,18,0.000649,1303.676759,0
31,29,1580,10168,10743.83887,71210.36719,3,5,12,18,0.000689,9635.929206,0
31,29,2048,2410,2232267.25,2635963.0,6,7,24,26,0.000708,18.832554,0
31,29,2054,2478,182149.625,220604.4688,6,6,22,24,0.000907,395.772065,0
31,29,1684,10168,10846.01953,66601.77344,3,5,14,18,0.000783,8853.663113,0
31,29,3792,2560,302401.4688,204118.8906,7,7,20,20,0.000698,542.713859,0
31,29,2542,23508,390263.0938,3612806.5,7,14,40,42,0.000699,77.6963,0
31,29,4908,2448,5544370.0,2739598.5,9,6,34,26,0.000753,12.686597,0
254,252,926,678,9442.948242,6829.666992,6,3,14,12,0.151855,533624.1056,0
31,29,568,304,639639.625,342342.3438,0,0,4,4,0.0,2.006064,0
31,29,1684,10168,10787.72266,66243.78906,3,5,14,18,0.000661,8836.736144,0
31,29,1036,824,1453234.5,1188864.375,2,2,8,10,0.000653,38.192223,0
31,29,3302,40550,651081.0625,8000603.0,7,21,54,56,0.00075,46.01651,0
31,29,2230,14740,1179354.5,7806619.0,7,11,34,36,0.000917,25.788065,0
31,29,2158,1918,3284126.75,2893650.75,6,5,24,20,0.000748,0.0,0
31,29,2646,24570,1032322.5,9596643.0,7,15,42,44,0.000653,29.781045,0
31,29,512,304,1747440.25,1037542.688,0,0,4,4,0.0,0.643703,0
31,29,320,1850,5361.351562,32509.46875,1,2,6,8,0.000642,5619.613059,0
31,29,1040,824,382674.5313,312026.9063,2,2,8,10,0.000643,161.24069,0
31,29,3806,52378,1109893.375,15279917.0,7,26,64,66,0.000614,22.918512,0
31,29,1684,10168,11050.25098,67855.88281,3,5,14,18,0.000717,8834.730594,0
31,29,4776,3080,56655.5,36630.5,7,7,28,30,0.000685,1477.440671,0
254,0,180,0,59999996.0,0.0,0,0,2,0,0.0,0.0,0
31,29,3672,2456,5812696.5,3888539.75,7,7,18,18,0.000663,12.986686,0
31,29,568,320,716417.875,403615.7188,0,0,4,4,0.0,1.717563,0
31,29,2334,16364,1067356.25,7492182.5,7,12,36,38,0.000709,37.651326,0
31,29,2934,3740,20564.37695,26230.65625,11,15,52,54,0.000619,1692.808604,0
31,29,1044,822,163641.6563,132488.875,2,2,8,10,0.000614,398.913742,0
31,29,2230,15258,1952209.25,13376917.0,7,11,34,36,0.000645,0.0,0
31,29,1540,1644,618415.375,665096.3125,4,4,16,18,0.000582,74.115367,0
31,29,7806,15226,1905031.375,3716570.5,30,32,122,126,0.000649,16.573656,0
31,29,1036,2262,1806942.5,3944840.75,4,4,12,12,0.000729,17.780119,0
31,29,2750,27730,629747.8125,6355580.0,7,16,44,46,0.000779,57.415023,0
31,29,2854,31402,333771.6875,3675792.25,7,17,46,48,0.000694,83.21399,0
254,252,622,268,5885.560059,2354.224121,2,1,10,6,0.197761,4982.558486,0
31,29,37316,3380,11627035.0,1048367.875,18,8,52,42,0.000617,28.098111,0
31,29,3944,2456,6061838.5,3775427.0,7,7,18,18,0.000619,13.362779,0
31,29,24104,1023496,13608.59375,578468.8125,36,356,429,804,0.000586,12782.89597,0
31,29,1064,2260,1889641.875,4011616.75,4,4,12,12,0.000703,17.329691,0
31,29,1540,1644,16345.01172,17578.81055,4,4,16,18,0.000631,3373.446893,0
31,29,1580,10168,11489.80957,76154.67969,3,5,12,18,0.000628,9530.087086,0
31,29,2958,32368,881183.1875,9648606.0,7,18,48,50,0.002364,33.510296,0
31,29,8928,320,208328.3594,6708.921875,4,1,14,6,0.000644,1977.594254,0
31,29,2958,32690,859420.75,9511477.0,7,18,48,52,0.000946,35.023151,0
31,29,568,312,406828.2188,223469.0313,0,0,4,4,0.0,2.781758,0
31,29,3614,44406,1227315.875,15087628.0,7,24,60,62,0.000825,20.350433,0
31,29,1580,10168,11479.72754,76087.85938,3,5,12,18,0.000617,9524.541031,0
31,29,1580,10168,11537.35938,76469.84375,3,5,12,18,0.000637,9529.309309,0
31,29,568,320,685576.375,386240.1875,0,0,4,4,0.0,1.824573,0
31,29,37218,3276,12946622.0,1133179.625,18,8,52,40,0.000736,24.917386,0
31,29,3614,44406,1183877.375,14553631.0,7,24,60,62,0.000724,22.401423,0
31,29,568,304,19890.97266,10645.87305,0,0,4,4,0.0,73.519539,0
31,29,2430,15438,556521.75,3527614.5,6,11,39,36,0.000724,63.801718,0
31,29,528,304,1758046.625,1012208.688,0,0,4,4,0.0,0.640639,0
31,29,320,1874,5292.185059,32506.30469,1,2,6,8,0.000771,5691.210088,0
31,29,1684,10168,12433.55664,76350.30469,3,5,14,18,0.000589,8765.834556,0
254,252,1186,734,23496.63477,13886.33887,3,2,12,8,0.126618,1733.963772,1
31,29,9400,12402,18855.07422,24897.12109,26,31,106,116,0.000851,2255.381147,0
31,29,424,8824,13277.68164,289496.4063,1,4,8,12,0.000637,2078.827578,0
31,29,1540,1644,564558.6875,607174.25,4,4,16,18,0.000605,82.533125,0
31,29,3598,45458,532861.5625,6734171.5,7,24,60,62,0.000644,58.419926,0
29,31,2588,31342,610144.75,7434375.0,4,13,32,40,0.0,2.044066,0
31,29,1920,4312,2335032.0,5264968.5,6,6,22,24,0.000683,18.093208,0
31,29,3390,40986,1252527.25,15150689.0,7,22,56,58,0.000706,21.616147,0
31,29,8928,424,682197.3125,30526.5,4,1,14,8,0.000635,830.431099,0
31,29,512,304,1841726.625,1093525.125,0,0,4,4,0.0,0.589963,0
31,29,424,8824,2960.539551,64549.33984,1,4,8,12,0.000661,10008.63976,0
31,29,8928,320,11158815.0,359353.9688,4,1,14,6,0.00061,25.850941,0
31,29,14512,17134,1174914.375,1387211.875,22,32,100,100,0.000741,138.425455,0
31,29,2974,30612,1183064.25,12183978.0,7,18,48,50,0.001312,21.746017,0
31,29,2438,19420,1741267.125,13888329.0,7,13,38,40,0.000595,17.297585,0
31,29,568,312,8204.654297,4506.781738,0,0,4,4,0.0,171.144359,0
31,29,1580,10168,11525.83008,76393.42188,3,5,12,18,0.000672,9530.131747,0
31,29,3302,35400,1372505.5,14723626.0,7,21,54,56,0.001025,0.0,0
32,29,594,5624,315285.4688,2900037.0,1,2,10,8,0.000586,90.840815,0
31,29,2766,24004,1683555.125,14620904.0,7,16,44,46,0.000616,15.853915,0
31,29,4392,2456,6830794.5,3820502.0,7,7,18,18,0.000706,13.118316,0
31,29,5592,201712,407794.5625,14787236.0,10,74,90,170,0.000583,64.527612,0
31,29,3728,5474,4444854.5,6455622.5,7,7,32,24,0.000776,13.202688,0
31,29,2974,31400,979406.625,10346138.0,7,18,48,50,0.000677,0.0,0
31,29,5174,87720,562531.8125,9538635.0,7,39,90,92,0.000665,0.0,0
31,29,1684,10168,11873.6709,72912.23438,3,5,14,18,0.000688,8773.445949,0
31,29,4862,77300,156813.4688,2493415.75,7,36,84,86,0.000763,0.0,0
31,29,4908,2552,215475.4219,111310.875,9,6,34,28,0.000688,754.261658,0
31,29,37336,3276,1172578.125,102309.9844,18,8,52,40,0.000679,714.325004,0
31,29,3182,38534,1096867.625,13292096.0,7,20,52,54,0.000774,29.407807,0
31,29,7806,14704,43017.94922,81046.86719,30,32,122,126,0.000704,776.240217,0
31,29,2126,12618,2087397.0,12409879.0,7,10,32,34,0.000734,14.409868,0
31,29,37236,3380,8280944.5,748278.125,18,8,52,42,0.000745,41.09981,0
31,29,37266,3380,575787.8125,51986.3125,18,8,52,42,0.000661,779.111618,0
31,29,37914,3484,578234.625,52910.05078,19,8,54,44,0.000633,771.340139,0
31,29,320,1958,4356.907227,27969.06055,1,2,6,8,0.000588,6919.567413,0
31,29,536,304,1825198.625,1035187.25,0,0,4,4,0.0,0.62414,0
31,29,2934,3742,19032.31445,24289.67578,11,15,52,54,0.000597,1830.98718,0
31,29,1052,824,1795321.625,1446393.75,2,2,8,10,0.000749,33.611834,0
31,29,7818,15588,12542.03711,25014.52148,30,32,122,126,0.001066,2649.730789,0
31,29,1036,2262,1805225.625,3941092.75,4,4,12,12,0.000731,17.660776,0
31,29,7808,15556,1955000.25,3896115.5,30,32,122,126,0.000672,16.213605,0
62,252,7721,1748,39511.73047,8838.920898,10,8,26,20,0.099073,3154.40401,1
254,252,1002,704,13706.85449,9187.619141,3,2,12,8,0.130625,2445.506933,0
31,29,2958,32408,260147.2656,2852011.5,7,18,48,50,0.000727,116.494339,0
254,252,3918,268,164664.8906,10268.63477,3,1,12,6,0.065867,947.242998,1
31,29,1684,10168,10821.24512,66449.64063,3,5,14,18,0.000661,8955.408027,0
31,29,9504,12402,23170.81641,30257.89648,26,31,108,116,0.000724,1778.289037,0
31,29,2974,30814,1122165.0,11633072.0,7,18,48,50,0.000669,0.0,0
31,29,3614,50036,211738.25,2932938.25,7,24,60,62,0.005954,166.325018,0
31,29,1064,2260,1709656.25,3629516.0,4,4,12,12,0.00104,18.911668,0
31,29,12144,27416,35069.92969,79188.66406,39,45,146,150,0.000933,1233.071523,0
31,29,568,312,714165.9375,392288.3438,0,0,4,4,0.0,1.842249,0
31,29,2230,13358,1936927.0,11618878.0,7,11,34,36,0.000747,15.350446,0
31,29,1958,2308,2558959.5,3028581.25,6,6,22,24,0.000713,16.691317,0
31,29,1060,824,565078.375,451819.1563,2,2,8,10,0.000596,108.254159,0
31,29,2854,31142,1405398.625,15349652.0,7,17,46,48,0.00068,19.861835,0
31,29,5174,91072,963358.6875,16959594.0,7,39,90,92,0.000612,0.0,0
31,29,3806,53914,1109646.875,15724587.0,7,26,64,66,0.000745,22.438057,0
31,29,1684,10168,12209.09277,74971.94531,3,5,14,18,0.000588,8766.818844,0
31,29,2934,3742,11086.5166,14148.9834,11,15,52,54,0.000621,2774.133313,0
31,29,2646,24330,1049147.125,9658002.0,7,15,42,44,0.000705,29.581906,0
31,29,424,8824,3103.654541,67669.71094,1,4,8,12,0.000569,9270.71843,0
31,29,1580,10168,11536.49707,76464.125,3,5,12,18,0.000632,9526.894226,0
31,29,3806,53008,1145302.5,15956903.0,7,26,64,66,0.00072,21.587866,0
31,29,8928,320,305433.7813,9836.06543,4,1,14,6,0.000682,1511.928032,0
31,29,528,304,1691404.25,973838.8125,0,0,4,4,0.0,0.690372,0
31,29,7808,15044,1719408.25,3313813.0,30,32,122,126,0.000771,19.08362,0
31,29,424,8824,13184.13867,287456.875,1,4,8,12,0.000674,2093.327023,0
31,29,3182,38534,352133.125,4267231.0,7,20,52,54,0.000703,0.0,0
31,29,2230,13586,1752681.625,10693382.0,7,11,34,36,0.000642,0.0,0
31,29,520,304,1817122.875,1062318.0,0,0,4,4,0.0,0.626968,0
31,29,568,312,704132.25,386776.8438,0,0,4,4,0.0,1.774839,0
31,29,2854,31402,163112.7031,1796342.875,7,17,46,48,0.000681,0.0,0
31,29,12830,548216,11351.26953,486083.7188,21,197,222,438,0.000692,15208.80116,0
31,29,2750,26584,1503881.375,14550388.0,7,16,44,46,0.000746,18.539178,0
31,29,8928,320,166153.1406,5350.728027,4,1,14,6,0.000696,2453.684797,0
31,29,37424,3172,359963.2188,30293.5957,18,8,52,38,0.00086,1466.251789,0
31,29,568,320,712672.5,401505.625,0,0,4,4,0.0,1.738071,0
31,29,1580,10168,11504.22266,76250.21094,3,5,12,18,0.000651,9531.56552,0
31,29,1684,10168,9699.758789,59562.96484,3,5,14,18,0.000817,8897.08645,0
31,29,568,320,726962.5,409556.3125,0,0,4,4,0.0,1.708373,0
31,29,12952,507028,18527.12305,726688.5,20,178,225,406,0.000795,5636.421365,0
31,29,2934,3742,18450.6543,23547.34375,11,15,52,54,0.000646,2109.100965,0
31,29,2854,29182,230431.9531,2358378.5,7,17,46,48,0.000716,130.286552,0
31,29,5174,91160,580611.3125,10231331.0,7,39,90,92,0.001639,42.646049,0
31,29,284,160,1286523.25,724801.8125,0,0,2,2,0.0,0.0,0
31,29,2438,19408,1756241.875,13998890.0,7,13,38,40,0.000754,17.310981,0
31,29,5174,90666,169175.2031,2964979.75,7,39,90,92,0.000773,160.127975,0
31,29,520,304,1952440.625,1141426.875,0,0,4,4,0.0,0.568514,0
31,29,4208,2976,96876.8125,68515.64063,7,7,28,28,0.000643,734.030419,0
254,0,1290,0,2580000000.0,0.0,0,0,2,0,0.0,0.0,0
31,29,4256,3080,49331.96484,35796.92578,7,7,28,30,0.000725,1345.778567,0
31,29,2048,2410,2666213.75,3148387.0,6,7,24,26,0.000778,14.549556,0
31,29,3182,38972,530782.3125,6500510.0,7,20,52,52,0.000753,55.592187,0
31,29,7810,15096,58125.55469,112386.5781,30,32,122,126,0.000616,543.574613,0
31,29,1684,10168,10675.89551,65557.10156,3,5,14,18,0.000734,9603.865172,0
31,29,4728,3080,50716.25781,33121.27344,7,7,28,30,0.000698,1663.886143,0
31,29,37222,3276,494247.0313,43255.24609,18,8,52,40,0.000641,986.446919,0
31,29,1580,10168,10378.80176,68790.89844,3,5,12,18,0.000742,9592.104285,0
31,29,4862,82278,315074.2188,5332459.0,7,36,84,86,0.000664,0.0,0
31,29,2854,31402,878160.0,9671083.0,7,17,46,48,0.000667,36.289959,0
31,29,2334,13288,907364.875,5163985.5,7,11,36,36,0.000644,53.309584,0
31,29,17954,1087890,56702.90234,3441363.5,2,370,336,746,0.000633,459.053705,0
31,29,320,1856,5361.890137,32613.14453,1,2,6,8,0.0007,5618.539521,0
31,29,4832,3080,99987.39844,63897.52344,7,7,28,30,0.000687,792.053907,0
31,29,2974,33270,699252.875,7819966.0,7,18,48,48,0.000812,46.325764,0
31,29,13038,548216,344579.5313,14519140.0,21,197,226,438,0.000595,76.261279,0
254,252,17778,900,182009.0469,8848.407227,8,2,22,12,0.157368,2979.106994,1
31,29,2126,12618,1499818.0,8916636.0,7,10,32,34,0.000735,21.794808,0
0,0,56,92,5.926467,9.736339,0,0,2,2,0.0,8.694314,0
31,29,7810,16000,27298.76172,55943.78125,30,32,122,126,0.000697,1111.804446,0
31,29,2870,26586,304344.875,2818983.5,7,16,46,46,0.000657,0.0,0
29,31,89382,3732,1485950.875,61988.33594,33,0,75,70,0.0,343.669755,0
31,29,7220,257706,21013.44336,752791.9375,12,94,120,214,0.00058,7073.160817,0
31,30,528,5572,110399.2109,1107703.0,1,1,10,7,0.007968,198.432014,0
31,29,3728,5578,122484.7891,181896.0156,7,7,32,26,0.000684,509.229963,0
31,29,9400,12402,114621.0469,151350.9844,26,31,106,116,0.000748,332.467461,0
31,29,424,8824,13224.25977,288331.625,1,4,8,12,0.000686,2025.872616,0
31,29,1540,1644,22176.15039,23850.11328,4,4,16,18,0.000678,2107.213993,0
31,29,7806,15008,57035.57813,109673.6016,30,32,122,126,0.000674,501.316044,0
31,29,4912,3080,56004.49219,35208.23047,7,7,28,30,0.00066,1472.98464,0
31,29,2230,14042,2029766.75,12799250.0,7,11,34,36,0.000703,0.0,0
31,29,3286,39076,280104.625,3330084.5,7,20,54,54,0.000666,97.281226,0
